nr;Band;spelling;Word length;Verschil_Belgie_Nederland;Medium-Young;Medium-Old;Verschil_m_vr;n.obs;irt.prevalence;z.irt.prevalence;prevalence;z.prevalence;In_lijst1;In_lijst2;In-Lijst3;In_lijst4;Google_frequency;SUBTLEX_frequency;Log_Google_frequency;Log_SUBTLEX_frequency
1268;32;persistentie;12;-1,5;6,1;1,2;6,5;374;0,936102535;1,522855224;0,917112299;1,260506704;W;W;W;W;512;;2,709269961;
1269;32;bijwoordelijk;13;1,7;3,8;-6,5;-0,8;344;0,939007948;1,546498991;0,912790698;1,238049588;W;W;W;W;206;;2,31386722;
1270;32;hatelijkheid;12;-1,8;-0,2;-6,6;0,1;318;0,935313072;1,516575656;0,911949686;1,233751284;W;W;W;W;463;0,05;2,665580991;-1,301029996
1271;32;fluwelig;8;-4,3;6,2;-6,5;1,3;330;0,943243136;1,582595333;0,915151515;1,250239364;W;W;W;W;425;;2,62838893;
1272;32;drukplek;8;-4,5;-6,7;-4,2;-4,3;335;0,94303133;1,580740689;0,925373134;1,305299028;W;W;W;W;1;;0;
1273;32;hardmaken;9;-1,8;6,8;0,2;-4,9;329;0,942836267;1,579037454;0,920972644;1,281118702;W;W;W;W;25;0,11;1,397940009;-0,958607315
1274;32;stoppelhaar;11;1,5;6,7;-6,5;-0,3;346;0,941335761;1,566086034;0,919075145;1,270919677;W;W;W;W;65;;1,812913357;
1275;32;punctuur;8;0,5;6,9;-0,2;-1,9;346;0,941046986;1,563623434;0,919075145;1,270919677;W;W;W;W;63;;1,799340549;
1276;32;uurdienst;9;-6,8;-3,3;-6,6;1,1;326;0,934870614;1,513082237;0,911042945;1,229142441;W;W;W;W;10;;1;
1277;32;verbitteren;11;2,1;-4,6;1,7;-1;366;0,943298084;1,583077368;0,923497268;1,294898659;W;W;W;W;276;0,05;2,440909082;-1,301029996
1278;32;bijzaal;7;-0,6;-0,3;-2,9;3,6;359;0,942857283;1,579220738;0,922005571;1,286727125;W;W;W;W;6;;0,77815125;
1279;32;aggregatie;10;4;0,8;-2,4;-0,5;346;0,939865022;1,553641495;0,921965318;1,286507807;W;W;W;W;736;;2,866877814;
1280;32;tegenin;7;0,8;0,6;-4,3;-2,8;326;0,936574133;1,52663526;0,914110429;1,244841048;W;W;W;W;2250;0,85;3,352182518;-0,070581074
1281;33;ongelijnd;9;-4,6;3,1;-0,5;-2,2;339;0,927445716;1,457028299;0,90560472;1,202032252;W;W;W;W;7;;0,84509804;
1282;33;militarisme;11;3,4;1,2;-4,7;0,9;341;0,933187484;1,499958968;0,906158358;1,204751831;W;W;W;W;1960;;3,292256071;
1283;33;overmand;8;-1,3;2;-4,3;-1,9;347;0,934243322;1,508160881;0,913544669;1,241922576;W;W;W;W;4690;0,75;3,671172843;-0,124938737
1284;33;korstig;7;0,7;5,4;4,4;-2,7;343;0,927560424;1,457859939;0,903790087;1,193180132;W;W;W;W;152;;2,181843588;
1285;33;buigpunt;8;1,9;3,9;0,8;-2,3;328;0,930067095;1,476290923;0,905487805;1,201459079;W;W;W;W;43;;1,633468456;
1286;33;hiervandaan;11;0,7;1,4;-4,2;2,2;358;0,927900019;1,460327954;0,902234637;1,185666093;W;W;W;W;3080;5,17;3,488550717;0,713490543
1287;33;meedogend;9;-2;-0,9;-1,1;-3,3;334;0,931818176;1,489469997;0,910179641;1,224778514;W;W;W;W;423;;2,626340367;
1288;33;inkomst;7;2,9;-3,1;4,6;-2,4;344;0,932923664;1,497925252;0,912790698;1,238049588;W;W;W;W;1540;;3,187520721;
1289;33;afdruksel;9;2,1;3,7;-5,1;1,5;304;0,932899473;1,497739078;0,904605263;1,19714511;W;W;W;W;8;;0,903089987;
1290;33;lijfknecht;10;0,2;-5,4;-2,1;-4,7;342;0,926143422;1,44765645;0,906432749;1,206103001;W;W;W;W;208;;2,318063335;
1291;33;glansloos;9;5,8;-4,8;-4,9;1,9;328;0,931902318;1,490109812;0,905487805;1,201459079;W;W;W;W;360;0,02;2,556302501;-1,698970004
1292;33;onbeschrijflijk;15;0,5;2,9;-5,4;-1,4;320;0,933745378;1,504280165;0,9125;1,236561286;W;W;W;W;2160;0,64;3,334453751;-0,193820026
1293;33;induiken;8;-1,3;1,2;-1,6;-1;342;0,929780167;1,474155734;0,906432749;1,206103001;W;W;W;W;1200;0,32;3,079181246;-0,494850022
1294;33;neerknielen;11;3,8;4,8;-0,6;-3,6;352;0,932889418;1,497661714;0,911931818;1,233660213;W;W;W;W;412;0,07;2,614897216;-1,15490196
1295;33;afzadelen;9;-3,2;-1,4;-3,7;-2,8;349;0,931098968;1,484025844;0,911174785;1,229810946;W;W;W;W;71;;1,851258349;
1296;33;overlever;9;0,1;3,1;-2,5;0;329;0,927781339;1,459464436;0,902735562;1,188078633;W;W;W;W;4460;0,94;3,649334859;-0,026872146
1297;33;glorievol;9;-0,3;0,9;-4,5;2,9;379;0,933053481;1,4989252;0,907651715;1,2121323;W;W;W;W;91;;1,959041392;
1298;33;verdergaan;10;5,7;-0,7;-5,7;1;324;0,93381909;1,504853211;0,913580247;1,242105795;W;W;W;W;2550;7,02;3,40654018;0,846337112
1299;33;verlating;9;-1,9;-5;-2,5;-1,5;347;0,93330124;1,500837795;0,910662824;1,227218085;W;W;W;W;2700;0,18;3,431363764;-0,744727495
1300;33;wrangheid;9;2,5;2,4;-2,8;1,1;333;0,929366015;1,471085598;0,906906907;1,208443082;W;W;W;W;491;0,11;2,691081492;-0,958607315
1301;33;opkrullen;9;3,7;-5;5;-3;358;0,930374513;1,478586083;0,910614525;1,226973896;W;W;W;W;380;0,11;2,579783597;-0,958607315
1302;33;hoogteligging;13;5,6;-1,3;-5,9;0,2;332;0,934122809;1,507219583;0,909638554;1,222055216;W;W;W;W;251;0,07;2,399673721;-1,15490196
1303;33;sensorisch;10;-4,5;0,5;-3;-6,3;363;0,92607658;1,447178842;0,900826446;1,178920705;W;W;W;W;442;0,14;2,645422269;-0,853871964
1304;33;afvoering;9;0,5;-1,7;6,7;-1,8;329;0,927735988;1,459134751;0,90881459;1,217925514;W;W;W;W;117;;2,068185862;
1305;33;detineren;9;-4,2;5,7;7;-1,3;332;0,933383605;1,501474841;0,912650602;1,237331992;W;W;W;W;93;;1,968482949;
1306;33;desintegratie;13;5,2;5,7;-6,3;4;328;0,933310758;1,500911381;0,908536585;1,216536836;W;W;W;W;2560;0,11;3,408239965;-0,958607315
1307;33;jeukerig;8;-3,2;6,6;-4,9;0,7;316;0,927544719;1,457746022;0,901898734;1,184052187;W;W;W;W;72;;1,857332496;
1308;33;afkapping;9;2,7;-6,7;1,8;-1,4;322;0,927207216;1,455302382;0,906832298;1,208074432;W;W;W;W;140;;2,146128036;
1309;33;inneming;8;-2,7;7;-4;-1,5;337;0,925845666;1,445531443;0,902077151;1,184909041;W;W;W;W;764;;2,883093359;
1310;33;onnoembaar;10;6,5;2,7;0,4;3,3;349;0,930206783;1,477332862;0,905444126;1,201245046;W;W;W;W;432;;2,635483747;
1311;33;avonduur;8;-6,7;4,2;-2;4,5;351;0,929618947;1,472958949;0,908831909;1,218012104;W;W;W;W;483;;2,683947131;
1312;33;opmeting;8;6,9;-2,8;-4,8;-0,5;331;0,929474735;1,471890198;0,906344411;1,205667764;W;W;W;W;711;;2,851869601;
1313;33;diabeticus;10;6,3;-4,3;-5;-0,3;313;0,925594808;1,443746187;0,904153355;1,194944727;W;W;W;W;243;0,11;2,385606274;-0,958607315
1314;33;delinquentie;12;6,1;4,5;-3,6;-0,8;350;0,925269905;1,441440801;0,897142857;1,161524732;W;W;W;W;631;;2,800029359;
1315;33;omkantelen;10;6,5;-5,8;-3,8;-4,8;359;0,925855952;1,445604739;0,902506964;1,186976807;W;W;W;W;65;;1,812913357;
1316;33;voeteinde;9;7;-6,5;-0,2;1,5;377;0,932940676;1,498056207;0,909814324;1,222938872;W;W;W;W;139;;2,1430148;
1317;33;pyromanie;9;5,3;5;-0,5;-1,1;337;0,932386825;1,493805932;0,908011869;1,213922165;W;W;W;W;119;0,07;2,075546961;-1,15490196
1318;33;bebossen;8;3,2;5,2;-1,5;2,7;341;0,932210073;1,492455196;0,903225806;1,190446444;W;W;W;W;255;;2,40654018;
1319;33;daartegenover;13;4,8;1,9;-6;-0,3;344;0,930278518;1,477868554;0,909883721;1,22328802;W;W;W;W;5280;0,14;3,722633923;-0,853871964
1320;33;stereotypering;14;-0,6;4,7;5,8;-4,3;358;0,926674733;1,451464594;0,905027933;1,199208386;W;W;W;W;1600;;3,204119983;
1321;34;rasdier;7;4,2;-1;-2,5;0,8;297;0,923679571;1,430265414;0,898989899;1,170203233;W;W;W;W;6;;0,77815125;
1322;34;gezagsvol;9;3,8;5,7;-1,6;3,4;321;0,923169331;1,426717505;0,900311526;1,176467531;W;W;W;W;8;;0,903089987;
1323;34;geleedpotige;12;1,3;5,2;-2,6;0,2;350;0,924569125;1,436494253;0,9;1,174986792;W;W;W;W;146;;2,164352856;
1324;34;tsjirpen;8;3,4;3,1;1,6;-1,9;328;0,92311471;1,426338768;0,899390244;1,172095948;W;W;W;W;1520;;3,181843588;
1325;34;collecteur;10;0,6;3,4;-1,9;0,6;329;0,913815307;1,364629949;0,887537994;1,117740567;W;W;W;W;563;;2,750508395;
1326;34;inglijden;9;0,6;4,6;-0,5;-1,7;308;0,914645825;1,369931297;0,88961039;1,127005254;W;W;W;W;79;;1,897627091;
1327;34;nawinter;8;1,2;-1,4;4,7;-0,4;347;0,913597702;1,363247267;0,887608069;1,118052273;W;W;W;W;108;;2,033423755;
1328;34;onderbenut;10;3,8;-0,7;5,1;-2,2;328;0,915258247;1,373865294;0,890243902;1,129856763;W;W;W;W;317;;2,501059262;
1329;34;symbolist;9;-0,3;-4,8;1,2;-2,4;325;0,917567493;1,388893906;0,892307692;1,139210458;W;W;W;W;2130;;3,328379603;
1330;34;pronker;7;2,9;-0,1;-3,6;-0,3;336;0,920127037;1,405926587;0,892857143;1,141717586;W;W;W;W;1050;;3,021189299;
1331;34;manoeuvreren;12;2,7;1;0,1;0;340;0,922766731;1,423930688;0,897058824;1,16113197;W;W;W;W;2780;0,73;3,444044796;-0,13667714
1332;34;naartoe;7;4,7;-0,2;3,6;-2,5;281;0,915811732;1,377439083;0,893238434;1,143461634;W;W;W;W;20200;133,02;4,305351369;2,123916943
1333;34;gestipt;7;3,5;-2,7;0,2;-2,2;329;0,923814702;1,431208055;0,899696049;1,173544537;W;W;W;W;144;;2,158362492;
1334;34;afstormen;9;-4,3;-3,1;-1;-2,4;315;0,920351532;1,407440069;0,898412698;1,167481753;W;W;W;W;395;0,07;2,596597096;-1,15490196
1335;34;martelarij;10;4,4;0,9;1,8;-2,8;367;0,920581952;1,408996861;0,896457766;1,158327911;W;W;W;W;7;;0,84509804;
1336;34;dwingerig;9;-4,6;-5,1;-4,3;4,8;343;0,913712541;1,363976639;0,886297376;1,112239973;W;W;W;W;74;;1,86923172;
1337;34;trotsheid;9;1,3;-1,6;5,9;-1,8;320;0,915983549;1,378552076;0,896875;1,160273427;W;W;W;W;272;;2,434568904;
1338;34;empirisme;9;0,8;1,2;0,4;4,9;337;0,92102181;1,411978204;0,893175074;1,143171581;W;W;W;W;1520;;3,181843588;
1339;34;volbouwen;9;-4,8;-3,2;-3,3;4,4;325;0,924863893;1,438570626;0,898461538;1,167711697;W;W;W;W;459;0,02;2,661812686;-1,698970004
1340;34;verreikend;10;1,9;-3,5;4;0,3;347;0,918017212;1,391857424;0,893371758;1,144072286;W;W;W;W;278;;2,444044796;
1341;34;rodekool;8;-3,1;2,5;-1,7;-6,4;319;0,924744424;1,437728328;0,902821317;1,188492334;W;W;W;W;582;;2,764922985;
1342;34;ingeroest;9;0,5;-6;-7,1;-4;332;0,924405996;1,435347816;0,90060241;1,177852482;W;W;W;W;38;;1,579783597;
1343;34;ingewand;8;-4,2;2;-6,3;1,4;373;0,914808849;1,370976435;0,890080429;1,129120072;W;W;W;W;594;;2,773786445;
1344;34;ineengedrongen;14;-0,7;5,9;-6,1;2,3;334;0,914499576;1,368994969;0,889221557;1,125259605;W;W;W;W;196;;2,292256071;
1345;34;knaagtand;9;-0,6;3,5;-6,6;-0,3;342;0,913828263;1,364712361;0,880116959;1,085324908;W;W;W;W;10;;1;
1346;34;sisklank;8;4,6;6,2;-3,3;-0,9;348;0,922881489;1,42472392;0,896551724;1,158765646;W;W;W;W;89;;1,949390007;
1347;34;halsader;8;-4,8;6,3;2,3;1,7;358;0,921094591;1,412472719;0,893854749;1,14628807;W;W;W;W;60;0,16;1,77815125;-0,795880017
1348;34;hiertussen;10;2,1;6,2;-3,2;-0,8;329;0,914918144;1,371677963;0,890577508;1,131362055;W;W;W;W;1330;0,16;3,123851641;-0,795880017
1349;34;reglement;9;7,1;-0,1;-3,2;-1,8;374;0,924112781;1,433291889;0,909090909;1,219308107;W;W;W;W;9600;1,3;3,982271233;0,113943352
1350;34;flatteren;9;3.1;5.1;-3.5;-1.1;320;0,921220233;1,413327218;0,896875;1,160273427;W;W;W;W;310;0,16;2,491361694;-0,795880017
1351;34;zonnewering;11;6,2;-3,4;5,2;-1,5;337;0,920321578;1,407237941;0,899109792;1,170769614;W;W;W;W;282;;2,450249108;
1352;34;voorlicht;9;3,6;-2,8;1,9;-2;336;0,924597192;1,436691693;0,901785714;1,183509856;W;W;W;W;291;;2,463892989;
1353;34;heenbrengen;11;-2,4;-1;-1,8;-2,6;359;0,924149101;1,433546227;0,899721448;1,173664967;W;W;W;W;56;0,69;1,748188027;-0,161150909
1354;34;noodcel;7;2,1;1,4;1,7;-4,5;303;0,923182648;1,426809873;0,900990099;1,179701865;W;W;W;W;0;;0;
1355;34;scepticisme;11;5,1;-4,6;-4;2,4;358;0,923013522;1,425637674;0,899441341;1,172337821;W;W;W;W;2360;0,18;3,372912003;-0,744727495
1356;34;opberging;9;5,4;-4,4;0,5;-0,4;303;0,920645066;1,409423879;0,897689769;1,164085316;W;W;W;W;201;;2,303196057;
1357;34;sluimerig;9;-1,8;-1,7;4,7;2;317;0,919024926;1,39854274;0,902208202;1,185538969;W;W;W;W;6;;0,77815125;
1358;34;psychoot;8;3,9;-0,7;-2,1;-1,3;366;0,916213268;1,38004281;0,893442623;1,144397037;W;W;W;W;647;0,41;2,810904281;-0,387216143
1359;34;terminatie;10;1;-4,1;1,2;-0,9;333;0,913998779;1,365797784;0,885885886;1,110422942;W;W;W;W;94;;1,973127854;
1360;34;kluisteren;10;-0,5;7,1;0;3,5;321;0,917879586;1,390949213;0,890965732;1,133117034;W;W;W;W;1200;0,05;3,079181246;-1,301029996
1361;35;grafkapel;9;4,1;2,9;-3;-2,3;345;0,90931846;1,336569868;0,886956522;1,115158261;W;W;W;W;846;;2,927370363;
1362;35;inzetting;9;0,5;-5,5;-1,4;-2,4;347;0,913506771;1,362670249;0,890489914;1,130966565;W;W;W;W;391;;2,592176757;
1363;35;erkentenis;10;3,5;2,3;-3,3;0,2;357;0,900649969;1,285263952;0,8767507;1,070990571;W;W;W;W;683;;2,834420704;
1364;35;deconstructief;14;4,1;2,3;3,7;-3,6;343;0,911536188;1,350275511;0,886297376;1,112239973;W;W;W;W;126;;2,100370545;
1365;35;ophitsing;9;1;4,1;-6,1;1,2;323;0,903265173;1,300383232;0,873065015;1,055544277;W;W;W;W;427;;2,630427875;
1366;35;generatief;10;3;3;-4,6;-2,2;327;0,905974588;1,316367206;0,880733945;1,087976449;W;W;W;W;474;;2,675778342;
1367;35;onheilig;8;1;0,9;1,1;-0,2;332;0,903007148;1,298878283;0,873493976;1,057329037;W;W;W;W;2130;0,11;3,328379603;-0,958607315
1368;35;bejagen;7;-4,1;4,4;-1,9;-3,7;342;0,907464458;1,325301767;0,877192982;1,072861342;W;W;W;W;371;0,07;2,56937391;-1,15490196
1369;35;duellist;8;-0,7;2,3;-6;2,6;333;0,908318511;1,330471476;0,87987988;1,08430807;W;W;W;W;162;0,18;2,209515015;-0,744727495
1370;35;kwadrateren;11;-0,9;-1,5;-2;2,5;324;0,90758276;1,326015753;0,885802469;1,110055042;W;W;W;W;103;;2,012837225;
1371;35;liefelijk;9;-1,5;-4,2;-4,8;-2,6;358;0,912710904;1,357639219;0,891061453;1,133550277;W;W;W;W;1550;0,18;3,190331698;-0,744727495
1372;35;schranzen;9;-1,9;-2,3;2,6;3,9;315;0,906996074;1,322481544;0,885714286;1,109666283;W;W;W;W;104;;2,017033339;
1373;35;decideren;9;3,1;5,3;-5,5;-3,5;358;0,906309853;1,318368578;0,877094972;1,072446452;W;W;W;W;96;;1,982271233;
1374;35;distractie;10;-0,5;0,1;2,6;5,8;335;0,901826647;1,292030145;0,87761194;1,074636925;W;W;W;W;118;;2,071882007;
1375;35;tembaar;7;-0,2;3,3;-3,1;1,1;404;0,907992106;1,328491504;0,883663366;1,100671616;W;W;W;W;6;;0,77815125;
1376;35;aanstotelijk;12;3,9;-2,1;-2,7;5,3;312;0,910002533;1,340770634;0,884615385;1,104835744;W;W;W;W;220;;2,342422681;
1377;35;watertrappen;12;4;-4,6;-2,9;-2,4;333;0,902351058;1,295064778;0,873873874;1,058912481;W;W;W;W;810;;2,908485019;
1378;35;omhelsd;7;2,2;3,8;-5,3;-0,3;335;0,904037285;1,304904321;0,87761194;1,074636925;W;W;W;W;2440;0,5;3,387389826;-0,301029996
1379;35;zeegolf;7;2,3;-0,4;-6,1;-0,6;317;0,911028678;1,347116722;0,886435331;1,112849969;W;W;W;W;180;;2,255272505;
1380;35;wilsgebrek;10;0,8;1,7;-2,4;1,9;332;0,900265111;1,283063648;0,873493976;1,057329037;W;W;W;W;226;;2,354108439;
1381;35;fopperij;8;-4,5;4,2;-4,3;-3,7;336;0,910295799;1,342578789;0,880952381;1,088917029;W;W;W;W;272;;2,434568904;
1382;35;convergeren;11;4,8;5;0,4;7,2;370;0,906483769;1,319408859;0,883783784;1,101197267;W;W;W;W;923;;2,965201701;
1383;35;vaardigen;9;-2,3;-3,3;1,5;-6,3;352;0,901644006;1,290976037;0,877840909;1,075608749;W;W;W;W;1500;0,34;3,176091259;-0,468521083
1384;35;introversie;11;6,7;5,3;0,2;0,7;383;0,913501126;1,362634446;0,88772846;1,118588043;W;W;W;W;702;;2,846337112;
1385;35;eroverheen;10;2,1;7,1;-7;-5,3;318;0,909078352;1,335100988;0,883647799;1,100603682;W;W;W;W;3690;4,39;3,567026366;0,64246452
1386;35;vanglijn;8;6,2;6,1;-6,8;0,9;346;0,900671365;1,285386462;0,869942197;1,042651287;W;W;W;W;77;;1,886490725;
1387;35;langzaamaan;11;2,7;7,6;-4,4;-3,1;352;0,905214117;1,311846992;0,877840909;1,075608749;W;W;W;W;3370;1,07;3,527629901;0,029383778
1388;35;regressief;10;6;7,8;6,4;3,1;311;0,912061278;1,35355797;0,884244373;1,103210664;W;W;W;W;559;0,02;2,747411808;-1,698970004
1389;35;stoeierij;9;-7,5;-1,1;-5,3;-4,3;327;0,906119613;1,317232287;0,877675841;1,07490804;W;W;W;W;3;;0,477121255;
1390;35;vraagzin;8;7,5;-6,9;5,4;-2,3;354;0,902366982;1,295157115;0,875706215;1,066587401;W;W;W;W;368;;2,565847819;
1391;35;uitpeuteren;11;3,7;5,8;-2,6;3,3;347;0,904457788;1,307377829;0,876080692;1,068163678;W;W;W;W;42;;1,62324929;
1392;35;gerook;6;-4,1;4;5,4;-0,1;320;0,902162334;1,293971308;0,878125;1,076815946;W;W;W;W;109;0,07;2,037426498;-1,15490196
1393;35;binnenhuis;10;-2,9;-3,4;5,7;-1,3;355;0,902117882;1,293713978;0,881690141;1,092100949;W;W;W;W;3180;0,14;3,50242712;-0,853871964
1394;35;plooisel;8;2,3;3,6;-3,4;-5,7;346;0,900285143;1,283178024;0,875722543;1,066656078;W;W;W;W;7;;0,84509804;
1395;35;ouderdag;8;4;3,6;-6,9;1,9;332;0,902162147;1,293970222;0,876506024;1,069957245;W;W;W;W;107;0,11;2,029383778;-0,958607315
1396;35;objectie;8;4,1;1,7;6,6;-4,4;320;0,901411396;1,289635601;0,878125;1,076815946;W;W;W;W;203;;2,307496038;
1397;35;fertilisatie;12;2,2;6,6;-5,2;-3,5;341;0,910690966;1,345022194;0,882697947;1,096468273;W;W;W;W;313;;2,495544338;
1398;35;makheid;7;-0,9;6,1;-0,6;2,4;339;0,909162614;1,335616137;0,879056047;1,080783319;W;W;W;W;66;;1,819543936;
1399;35;daarvandaan;11;-1,3;7;-3;2,3;333;0,908390149;1,330906729;0,876876877;1,071523892;W;W;W;W;2900;2,1;3,462397998;0,322219295
1400;35;veeteler;8;6,3;5,7;1,4;-2,6;352;0,909073897;1,335073762;0,886363636;1,112532904;W;W;W;W;64;;1,806179974;
1401;36;insoppen;8;4,1;-4,4;-0,9;3,1;326;0,890097646;1,227047582;0,86196319;1,010470474;W;W;W;W;0;;0;
1402;36;affectief;9;1,3;3;-5,7;-3,3;340;0,896907361;1,264124682;0,870588235;1,045304296;W;W;W;W;1390;;3,1430148;
1403;36;doodsvonnis;11;4,1;-4,1;2;-1,6;318;0,895340937;1,255442622;0,871069182;1,04728413;W;W;W;W;759;0,62;2,880241776;-0,207608311
1404;36;majoriteit;10;4,9;0,8;-2,4;3,2;341;0,899153145;1,276740977;0,870967742;1,046866205;W;W;W;W;54;;1,73239376;
1405;36;tinkelen;8;-4,8;-0,6;3,4;2,4;352;0,889092453;1,221715867;0,866477273;1,02854575;W;W;W;W;919;0,05;2,963315511;-1,301029996
1406;36;baatzucht;9;-0,9;1,7;-0,5;1,2;342;0,898451937;1,272779981;0,865497076;1,024592393;W;W;W;W;281;;2,44870632;
1407;36;determinisme;12;2,3;4;-2,1;0,5;358;0,89620209;1,26020389;0,868715084;1,037632157;W;W;W;W;2010;;3,303196057;
1408;36;ongeuit;7;-0,8;6,2;4,2;-3,3;358;0,889092812;1,221717766;0,857541899;0,993081187;W;W;W;W;4;;0,602059991;
1409;36;nokvol;6;0,5;2,8;2,5;1,2;306;0,892188847;1,238252888;0,866013072;1,026671522;W;W;W;W;247;;2,392696953;
1410;36;gedans;6;-3,1;2,7;1,7;4,8;374;0,891654705;1,235376026;0,868983957;1,038729663;W;W;W;W;263;0,27;2,419955748;-0,568636236
1411;36;oliegas;7;-0,7;2,1;3,2;-0,3;332;0,894354407;1,250022889;0,86746988;1,03256561;W;W;W;W;5;;0,698970004;
1412;36;incongruentie;13;2,2;5,3;-2,6;2,1;357;0,897726338;1,268702127;0,87394958;1,059228347;W;W;W;W;563;;2,750508395;
1413;36;aanstuwen;9;5,2;-3,1;0,1;1,8;341;0,895199109;1,254661182;0,870967742;1,046866205;W;W;W;W;6;;0,77815125;
1414;36;uitschateren;12;0,4;1,2;-5,4;-0,7;360;0,894518086;1,250919556;0,866666667;1,029311474;W;W;W;W;57;;1,755874856;
1415;36;afspeuren;9;3,6;-4;2,3;-2,9;320;0,885773861;1,204355308;0,865625;1,02510743;W;W;W;W;526;0,02;2,720985744;-1,698970004
1416;36;kwellerij;9;-0,1;-2,1;3,4;3,9;307;0,885998924;1,205521218;0,856677524;0,989716509;W;W;W;W;8;;0,903089987;
1417;36;beleerd;7;0,1;5,3;0,3;-4,9;326;0,884955951;1,200131953;0,858895706;0,998373746;W;W;W;W;334;;2,523746467;
1418;36;doelnet;7;2,8;-2,9;-5,1;5,2;331;0,892172481;1,23816459;0,867069486;1,030942093;W;W;W;W;1;;0;
1419;36;volmaking;9;0,7;-5,5;1,7;4,4;373;0,896489504;1,261799361;0,871313673;1,048292158;W;W;W;W;834;;2,921166051;
1420;36;zorgvol;7;3,8;-4,2;1,4;2,5;332;0,885230341;1,201546403;0,858433735;0,996564584;W;W;W;W;220;;2,342422681;
1421;36;epidemiologie;13;0,9;3,3;-4;0,8;337;0,891298813;1,233464877;0,866468843;1,028511681;W;W;W;W;1950;0,11;3,290034611;-0,958607315
1422;36;kladderig;9;-6,1;5;-2,6;7;352;0,89126692;1,233293827;0,863636364;1,017131433;W;W;W;W;4;;0,602059991;
1423;36;spijten;7;-1,4;-1;-7,6;-2,1;328;0,898122046;1,27092338;0,875;1,063621938;W;W;W;W;738;2,08;2,868056362;0,318063335
1424;36;doorspekken;11;-3,9;0;-7,3;-5,7;337;0,893532172;1,245533645;0,866468843;1,028511681;W;W;W;W;707;;2,849419414;
1425;36;aanvulsel;9;2,7;-3,2;-7,1;-1,7;364;0,89214894;1,238037596;0,868131868;1,035255833;W;W;W;W;3;;0,477121255;
1426;36;flansen;7;-1,8;4,8;-8,3;1,9;335;0,8899321;1,226167096;0,862686567;1,013344744;W;W;W;W;539;0,25;2,731588765;-0,602059991
1427;36;berispelijk;11;2,6;-7,6;5,9;-3,3;363;0,897525628;1,267577854;0,873278237;1,056430999;W;W;W;W;139;;2,1430148;
1428;36;smaden;6;-0,8;6,4;1,9;5,5;379;0,896916152;1,264173681;0,868073879;1,035019873;W;W;W;W;358;;2,553883027;
1429;36;anatomist;9;3,2;-7,1;-0,8;6,2;318;0,892591665;1,240429244;0,867924528;1,034412429;W;W;W;W;435;;2,638489257;
1430;36;treuzelig;9;-5;-6,9;-1;0,7;377;0,890462128;1,228989498;0,870026525;1,042997173;W;W;W;W;10;;1;
1431;36;voorfilm;8;-1,4;6,7;-7,6;4,6;345;0,894600586;1,25137189;0,863768116;1,017657861;W;W;W;W;321;0,05;2,506505032;-1,301029996
1432;36;verdrogen;9;-7,8;-1,2;-5,5;4,2;354;0,899259812;1,277345274;0,870056497;1,043120137;W;W;W;W;737;0,02;2,867467488;-1,698970004
1433;36;uitdoving;9;7,8;6;-5,4;-0,1;328;0,893766571;1,246810861;0,868902439;1,038396785;W;W;W;W;285;;2,45484486;
1434;36;hakkelig;8;-7,8;4,6;-3,4;-8,1;354;0,898448185;1,27275884;0,872881356;1,054781158;W;W;W;W;159;;2,201397124;
1435;36;verstrakken;11;7,1;0,8;-7,6;-6,3;358;0,892575096;1,24033961;0,863128492;1,015104817;W;W;W;W;584;;2,766412847;
1436;36;bladerig;8;3,6;1,6;5,8;3,6;352;0,897327932;1,266472034;0,872159091;1,051786036;W;W;W;W;4;;0,602059991;
1437;36;omsnoeren;9;4,1;-5,4;-8,5;0,3;341;0,894976461;1,253435997;0,868035191;1,034862483;W;W;W;W;10;;1;
1438;36;onromantisch;12;0,7;0,6;-8,4;-2,5;360;0,894547355;1,251080003;0,869444444;1,040612224;W;W;W;W;321;0,25;2,506505032;-0,602059991
1439;36;propeller;9;5,7;2;-8,4;2,8;347;0,889941466;1,226216889;0,864553314;1,020801058;W;W;W;W;898;0,91;2,953276337;-0,040958608
1440;36;wetgeleerde;11;1,5;-3,8;4,1;-2,8;335;0,89285356;1,241847374;0,865671642;1,025295283;W;W;W;W;200;;2,301029996;
1441;37;linkerrij;9;0,8;-0,5;-0,5;-1,1;378;0,880570197;1,17784199;0,854497354;0,981279303;W;W;W;W;46;;1,662757832;
1442;37;welgeaard;9;-1,7;1,7;-0,7;-1,8;345;0,871529999;1,133653309;0,843478261;0,939661334;W;W;W;W;2;;0,301029996;
1443;37;halftij;7;-1,5;2,8;-3,5;-1,8;338;0,871082051;1,131520933;0,837278107;0,916944741;W;W;W;W;6;;0,77815125;
1444;37;gescherm;8;-2;3,4;-2,9;1,6;327;0,878620741;1,168119618;0,856269113;0,988130613;W;W;W;W;64;;1,806179974;
1445;37;cilindrisch;11;-1,2;0,4;-2;2,3;342;0,870577946;1,129127366;0,842105263;0,934589291;W;W;W;W;520;0,05;2,716003344;-1,301029996
1446;37;opticus;7;-0,6;2,3;2,9;-4,8;343;0,874678103;1,148787066;0,848396501;0,958031951;W;W;W;W;163;;2,212187604;
1447;37;bergkap;7;0,2;-2,3;3,3;-4,4;349;0,882172619;1,185917803;0,851002865;0,967899516;W;W;W;W;2;;0,301029996;
